category,funding
3D|Architecture|Construction|Design|Engineering Firms,3715000.0
Fitness|Healthcare Services|Pharmaceuticals,6300000.0
Location Based Services|Social Media|Social Network Media|Software,157260.0
Discounts|Entertainment|Games|Gps|iPhone|iPod Touch|Location Based Services|MMO Games|Mobile|Mobile Games|Online Reservations|Social Games|Virtual Goods,25000.0
Electronics,2204719.201
Biotechnology,700000.0
Curated Web,1250632.0
Emerging Markets|Mobile|Mobile Payments,819010.0
Entertainment|Video Streaming,16000000.0
Biotechnology,75000000.0
Games|Internet|MMO Games,1060955.0
Entertainment|Internet|Online Gaming,911000.0
Cloud Computing|Enterprise Software|Infrastructure,13500000.0
Games,3051073.0
Business Services|FreetoPlay Gaming|Game|Games,81438.0
Security,3280000.0
Network Security,32500000.0
E-Commerce,140041914.0
Security,61500000.0
Messaging|Mobile,1200000.0
Software,105000000.0
Health Care,459000000.0
Clean Technology,2145600.0
Software,4304503.0
Nanotechnology,41607025.0
Health and Wellness,250000.0
Biotechnology,92440106.0
Home & Garden|Security|Software,2000000.0
Biotechnology,5700000.0
Advertising|Cosmetics|Games|Media|Shopping|Social Media|Virtualization|Women,250000.0
Software,9100000.0
E-Commerce,2121352.0
Hardware + Software,9200000.0
Clean Technology,140000000.0
Finance,33000000.0
Mobile|Retail|Sales Automation,150000.0
Content|Maps|Ticketing|Tourism|Travel|Travel & Tourism,8000000.0
Biotechnology,95217403.0
Mobile,1750000.0
Security|Software|Wireless,5140000.0
Medical Devices,5761969.0
Clinical Trials|Life Sciences|Medical,6600000.0
Education,2000000.0
Biotechnology,36682695.0
Biotechnology,22000000.0
Electronic Health Records|Human Resources|Recruiting|Software,9533642.384
Health Care,10443323.0
Software,6000000.0
Manufacturing,5600000.0
Software,1700000.0
Curated Web,400000.0
Mobile,117059.0
Elder Care|Health Care|Senior Health,1000000.0
Biotechnology,1500000.0
Financial Services|FinTech|Media|Social Media|Startups,5130000.0
Clean Technology,22000000.0
Consulting,55000000.0
Digital Signage|Sports,25000.0
Business Services,43500000.0
E-Commerce Platforms|Marketplaces|Mobile Commerce|Technology,20000.0
Biotechnology,354125.0
Hardware + Software|Internet of Things,2200000.0
Security,46298276.0
Mobile,249168.0
Finance Technology|Internet,11233343.18
Web Hosting,43400000.0
Biotechnology,1500000.0
E-Commerce,400000.0
Biotechnology,6999006.0
Education,2400000.0
Biotechnology,212250000.0
Hardware + Software,2710000.0
Hardware + Software,1000000.0
Financial Services|Investment Management|Social CRM,150000.0
Consumer Electronics|Digital Media|Internet of Things,2000000.0
Mobile,32200000.0
Craft Beer,725000.0
Analytics|SaaS|Social Media|Social Media Monitoring,20500000.0
Biotechnology,695000.0
Games,4000000.0
Clean Technology,6970156.0
Social Media|Social Media Marketing,1400000.0
Manufacturing,10488435.0
Software,1200000.0
Manufacturing,4311170.0
Advertising|All Markets|Developer APIs|PaaS|Sales and Marketing,15104119.0
Home Automation,300000.0
Design|Software,357000.0
Clean Technology,520000.0
Technology,46500000.0
Enterprise Software,31600000.0
Biotechnology,212000.0
Health and Wellness,262153.0
E-Commerce|Furniture,2800000.0
Design|Manufacturing,5300000.0
Biotechnology,4000000.0
Heavy Industry,8000000.0
Consumer Electronics,8702589.0
Technology,1300000.0
Hardware + Software,8131857.0
Electronics|Manufacturing|Software,1880000.0
Dietary Supplements|Health and Wellness|Nutrition,2200000.0
Technology,400000.0
Biotechnology,250000.0
Navigation|Robotics|Space Travel,2052399.0
Biotechnology,10000000.0
Advertising|Analytics|Brand Marketing|Real Time|Television,27800000.0
Curated Web,97950.0
Online Rental|Software,200000.0
Advertising|Media|Software|Tablets,50000.0
Enterprise Software,3210085.0
Apps|Curated Web|News|Publishing|SaaS,20250000.0
Computers|Software,10000000.0
Education,1506705.0
Health Care,5146400.0
Biotechnology,29947298.0
Networking|Software|Storage,11000000.0
Curated Web,2300000.0
Apps|Kids|Media|Publishing|Software|Textbooks,2000000.0
Facebook Applications|Games|iPhone,2396740.0
Games|Video Streaming,15000000.0
Business Analytics|Consulting|Product Design,30442772.0
Career Management|Education|Skill Assessment,800000.0
Market Research|Software,995928.0
Enterprise Software,500000.0
Consulting,4373439.0
Enterprise Software|Fleet Management|Open Source|SaaS,687000.0
Software,3200000.0
Travel,100000000.0
Software,5533127.0
Clean Technology,1100000.0
Security,355119.0
Creative Industries|Information Services|Information Technology,10000.0
Augmented Reality,550000.0
Curated Web|Intellectual Asset Management,1340000.0
E-Commerce|Fashion|Made in Italy|Marketplaces,1100000.0
Mobile,250000.0
Medical Devices,28400000.0
Software,3000000.0
Information Technology|SaaS|Services,2500000.0
Education|Internet|Training,12500.0
Families|Marketing Automation|Mobile Games|Predictive Analytics,208589.0
Software,3756836.0
Bitcoin|Finance|FinTech,28250000.0
Biotechnology,72500000.0
Financial Services,54000000.0
Public Relations,5450000.0
Hardware + Software,2085935.0
Services|Software|Startups,4672323.0
Health Care Information Technology|Software|Telecommunications,927894.0
Software,5141450.0
Marketplaces|Services|Technology|Telecommunications,700000.0
E-Commerce,3250000.0
Software,4000000.0
Curated Web|E-Commerce|FinTech|Personal Finance,1000000.0
Email Marketing|Enterprise Software|Marketing Automation|Mobile Software Tools,1200000.0
Enterprise Software,1200000.0
Consumer Goods|E-Commerce|Energy|Government Innovation|Manufacturing|Media|Retail|Transportation,950000.0
Energy,66000000.0
Biotechnology,5953595.0
Social Media|Sports,16221.0
Health and Wellness,450000.0
EdTech|Education|Medical Professionals,200000.0
Health Care,1000000.0
Business Information Systems|Clean Energy|CRM|Energy|Energy IT|Enterprise Software|Smart Grid|Software|Utilities,20936100.0
Computers,1500008.0
Software,10964643.0
Curated Web,7000000.0
China Internet|Crowdfunding|Databases|Enterprise Software|Investment Management,2000000.0
Digital Media,20000.0
Digital Media|Online Video Advertising|Social Media Management|Venture Capital,20000.0
Manufacturing,15152514.0
Software,19000000.0
P2P Money Transfer|Payments|Services|Transaction Processing,700000.0
Software,387973.0
Software,892990.0
Clean Technology,1700000.0
Business Development|Entrepreneur|Internet|Mobile|Recruiting|Startups|Technology|Web Development,380212.5463
Networking|Opinions|Reviews and Recommendations|Social Network Media|Web Hosting,205000.0
Information Technology|Technology,20000000.0
Web Hosting,17840000.0
Android|Apps|iPhone|Mobile|Technology,235000.0
Cars|Marketplaces|Technology,2100000.0
Travel,1000000.0
Public Transportation,5750000.0
Manufacturing,100000.0
Application Platforms|Education|SaaS,6950000.0
Mobile,40830000.0
Software,375000.0
Bridging Online and Offline|Waste Management,140992.0
Enterprise Software,20000.0
iOS|Online Dating|Photo Sharing|Social Media,80000.0
Ediscovery|Entertainment|Games|Hospitality|Identity|Mobile|Music|Music Venues|Nightlife|Real Time|Social Media|Social Network Media,100000.0
Analytics|Brand Marketing|Celebrity|Curated Web|Mobile|QR Codes|Social Media|Sports,75000.0
Mobile,40057776.0
Networking|Social Media|Social Search,211022.0
E-Commerce,4000000.0
Electrical Distribution|Semiconductors|Solar,2581800.0
Finance|FinTech|Venture Capital,50000.0
Enterprise Software,6500000.0
Colleges|EdTech|Education|K-12 Education,1500000.0
Finance|Hardware + Software|Meeting Software|Security,1298773.0
Social Media|Social Network Media,25000.0
Automotive|Mobile|Technology|Transportation|Travel,1771701.0
Augmented Reality|Mobile|Nightlife|Sales and Marketing,280000.0
Consulting|Employment|Search,4000000.0
Gift Card,25000000.0
Internet|Legal|Privacy|Software,100000.0
E-Commerce|Mobile Payments|Payments,431000.0
Social Media,2841648.0
Software,46000000.0
Information Technology,21000000.0
Consumer Goods|Reviews and Recommendations,150000.0
Biotechnology,1187674.0
Manufacturing,7000000.0
Consumer Internet,5000000.0
Software,4444200.0
Analytics,18600000.0
Health and Wellness,88264989.0
Software,1977000.0
Software,7175000.0
Consumer Electronics|Consumers|Retail Technology,680700.0
Biotechnology,1300000.0
Mobile,860000.0
Medical Devices,42000000.0
Biotechnology,4064891.0
Security|Service Providers,21000000.0
Games,4000000.0
Education|Internet,7302839.0
Biotechnology|Health Diagnostics,676000.0
Education,206000000.0
Health Care,250000.0
Internet TV|Software|Television,571927.0
Games|Video,43500000.0
Advertising|Email,9700000.0
Cloud Infrastructure|Cloud Security|SaaS|Software|Video|Video Streaming,4000000.0
Music|Tutoring|Video,3300000.0
Restaurants|Sales and Marketing|Software,20000.0
Health and Wellness,7189674.0
Financial Services|Intellectual Asset Management|Web Hosting,15000000.0
Health Care,9500000.0
Health Care,2500000.0
Hardware|Manufacturing|Networking|Storage,49000000.0
Computers|Network Security|Security|Testing,7400000.0
Apps|Entertainment|File Sharing|Film|Mobile|Photography|Social Media|Video,25000.0
Hardware + Software,8335671.0
Health and Wellness,12100000.0
Artists Globally|Entrepreneur|Professional Networking|Social Media|Technology,5000000.0
Android|Apps|Email|Information Technology|iPhone|Messaging|Mobile|Sales and Marketing|SMS|Wireless,4758319.0
E-Commerce Platforms|Lifestyle Businesses|Wholesale,70000.0
Networking|Software,200000.0
Service Providers|Storage,270862.0
Manufacturing,41200000.0
Data Centers|Networking|Web Hosting,33521971.0
Advertising,50000.0
Software,13060000.0
Advertising|Networking|Sales and Marketing|SNS|Social Media|Web Tools,4100000.0
App Stores|Crowdsourcing|iPhone|Social Media|Social Network Media,300000.0
Software,11200000.0
Real Estate,270000000.0
Finance|FinTech,31452688.0
Photography,175000.0
Telecommunications,2600000.0
Hardware + Software,15000000.0
Web Hosting,100000000.0
Finance|FinTech,157000.0
Manufacturing,2000000.0
E-Commerce|SaaS|Software,3400000.0
Computers|Hardware + Software|Information Technology|Tech Field Support,85600000.0
E-Commerce,9000000.0
Hardware + Software,5000000.0
Advertising|Advertising Platforms|Brand Marketing|Marketing Automation,34900000.0
Big Data Analytics|Cloud Data Services|Data Visualization|Software,3000000.0
Health Care,1313111.0
Mobile Payments|Software,244044164.4
Health and Wellness,22687755.0
Advertising|Communities|Entrepreneur|Internet|Local Based Services|Media|Networking|Sales and Marketing|Social Media|Social Network Media,765000.0
E-Commerce|Internet|Marketplaces,250000.0
Ediscovery|Social Media,809028.0
Games,12000000.0
E-Commerce,1330000.0
Biotechnology,20000000.0
Software,1350000.0
Biotechnology,5203051.0
Consumer Goods,6350000.0
Content|Content Creators|Content Delivery|Education|Facebook Applications|Software,1345291.0
Application Platforms|Internet|Mobile|Service Providers,5000.0
Hardware + Software,5795083.0
Biotechnology,27400000.0
E-Commerce|Mobile Commerce|Social Commerce|Social Media,575000.0
E-Commerce|Fashion|Retail,26037513.0
Biotechnology,9580181.0
Public Relations,1281756.0
Real Estate,22800000.0
Software,9029507.0
Health Care,1125007.0
Services|Transportation,414407.0
Mobile,76630500.0
Software,96000.0
Beauty|Fashion|Jewelry|Online Shopping|Shoes|Toys,27500000.0
Software,13700000.0
Hospitality,575000.0
E-Commerce|Fashion,11750000.0
Hospitality,800000000.0
Manufacturing,150000.0
Enterprises|Music|Software|Web Development,25999968.0
Advertising|News|Photography|Search|Sports|Video|Web Development|Web Tools,9000000.0
Mobile,12000000.0
Fitness,3240907.0
E-Commerce|Gambling|Mobile,2750000.0
Curated Web|Gambling,16700000.0
Entertainment|Gambling|Mobile Games,65500.0
Clean Technology,17700000.0
Software,1330000.0
Clean Technology,10000000.0
Coupons|Curated Web|Lifestyle|Loyalty Programs|Online Shopping|Travel,38000.0
Consulting|Project Management,125000.0
Fitness|Medical Devices,30000.0
Advertising|Design|Sales and Marketing,200000.0
Mobile,7540000.0
Analytics|Energy Management|SaaS|Sustainability,312500.0
Consumer Goods|E-Commerce|Marketplaces,8000000.0
E-Commerce,11364385.0
Assisitive Technology|Robotics|Startups,20000000.0
Mobile|Parenting|Social Media,10000.0
Mobile,3628372.0
Health and Wellness,4412500.0
Fitness|Gamification|Health and Wellness|Lifestyle|Software,1000000.0
Open Source|Portals|Software|Web CMS,22500000.0
Curated Web|Social Media|Television|Twitter Applications,15000.0
Audio|Mobile|Telephony|VoIP,33000000.0
Software,961578.0
E-Commerce,75000000.0
Biotechnology,454462.0
Automotive|Hospitality,2500.0
All Students|Education|Optimization,371458.0
Semiconductors,11300000.0
Software,33000000.0
E-Commerce,430000.0
Music Services|Social Media,600000.0
Mobile,5000000.0
Adventure Travel|Apps|Social Media,38147.0
E-Commerce|Facebook Applications|Finance|Internet|Social Media|Virtual Currency|Virtual Goods,6000000.0
Enterprise Software,4500000.0
Music,350000.0
Curated Web,19000000.0
Software,30000000.0
Music|Social Media,814281.0
Music,3894581.0
Software,800000.0
Games|Mobile|Music,2000000.0
Music|Music Services|Social Media,100000.0
E-Commerce|Music,2600000.0
Musical Instruments|Music Services|Software,191082.0
Mobile Games,285101.0
Advertising|Analytics|Concerts|Events|Music|Ticketing,615000.0
App Marketing|Apps|Facebook Applications|Games|Mobile|Mobile Advertising|Social Games|Video Games,7550000.0
Entertainment|Games|Music|Startups|Video,285000.0
Software,800000.0
Health Care,3470147.0
Mobile,36675008.0
Finance|FinTech,85000000.0
Software,2300000.0
Audio|Email|Messaging,9000000.0
Identity Management|Social Media,52753793.0
Biotechnology,1600000.0
Big Data|Career Management|Employment|Enterprise Software|Recruiting|SaaS|Semantic Web,6940000.0
Software,463000.0
Emerging Markets|Enterprise Software|Mobile|Mobile Software Tools|SaaS|Technology|Translation,118000.0
Cloud Computing|Databases|Software,800000.0
Real Estate,125700.0
Hardware + Software,13630000.0
Cloud Computing|Internet of Things|M2M|Mobile|SaaS,205300000.0
Analytics|Business Intelligence|Open Source|Software|Web Development,43500000.0
Software,100210000.0
Enterprises|Software,50000.0
Finance,1500000.0
Semiconductors,15263250.0
Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables,818799995.0
Games|iOS|Real Time,3485000.0
Mobile|VoIP,22500000.0
Industrial Automation,250000.0
E-Commerce|Marketplaces,375000.0
E-Commerce|Online Travel|Transportation|Travel,900000.0
Consumer Electronics|Distribution|Manufacturing|Mobile,2000000.0
Advertising|B2B,8000000.0
Hardware + Software,383049.0
Internet,2000000.0
Biotechnology|Health Care,376999998.0
Optical Communications|Semiconductors|Wireless,60000000.0
Semiconductors,2030000.0
Messaging,8000000.0
Curated Web|Ticketing|Web Development,129690.0
Consumer Electronics|Retail|Services,103284157.0
Biotechnology,662000.0
Industrial|Manufacturing|Textiles,150000000.0
Communities|Families|Mobile|Sports,650000.0
Angels,367500.0
Clean Technology,17604102.0
Developer Tools|Software,10000000.0
Design|Interior Design,2500000.0
Consumer Goods|E-Commerce|Internet|Online Shopping|Retail|Wholesale,446000000.0
Clean Technology,27856923.0
Manufacturing,162866.0
Domains|Web Development|Web Presence Management|Web Tools,5000000.0
Biotechnology,675000.0
Health Care|Medical|Pharmaceuticals,62000000.0
Mobile|SaaS|Software|Web Tools,80000.0
Advertising|Internet Marketing,3301994.0
Software|Technology|Wireless,52000.0
Analytics|Business Intelligence|Software,15911107.0
Biotechnology|Health Diagnostics,12412832.0
Group SMS|Messaging,50000.0
Information Technology|PaaS|Software|Web Hosting,8067000.0
Brand Marketing|Messaging,21350000.0
Advertising|Advertising Platforms|Broadcasting|Enterprise Software,37600000.0
Social Games,1500000.0
Advertising|Analytics,6600000.0
Software,265297.0
Social Media,5000000.0
Hospitals,1045751.0
Education|Games|Music,70000.0
Internet Marketing|Personalization|SaaS|Software,5000000.0
Consumer Internet|Finance|FinTech|Investment Management|Wealth Management,15000000.0
Nanotechnology,907900.0
Hardware + Software,112533998.0
Manufacturing,2455449.0
Biotechnology,46050006.0
Mobile,29000000.0
Beauty|Consumer Goods|Hardware + Software,4898097.0
Environmental Innovation|Green Consumer Goods|Recycling,424468.0
Education,698000.0
Bio-Pharm|Pharmaceuticals|Technology,58131358.86
Digital Media|Software|Sports,372450.0
Mobile Payments|Services|Social Media,100000.0
Application Platforms|Development Platforms|Virtual Worlds,6800000.0
E-Commerce|Online Shopping|Retail,570000000.0
Games,9000000.0
Online Travel|Travel,3788905.0
Travel,1700000.0
Service Providers|Taxis,30881747.42
Banking|Credit Cards|Customer Service|Financial Services|FinTech|Location Based Services|Mobile|Social Commerce,22734.0
Analytics|Big Data|Software,12600000.0
Big Data|E-Commerce|Email Marketing|Enterprise Software|Machine Learning|Marketing Automation|Reviews and Recommendations,7000000.0
Aerospace|Online Travel|Travel,66000.0
Marketplaces|Mobile Commerce|Transportation,400000.0
Travel,2400000.0
Accounting|Small and Medium Businesses|Software,25000.0
Finance|FinTech,10000000.0
Aerospace|Startups|Transportation,26200000.0
Aerospace|Travel,7000000.0
E-Commerce|Fashion|Lingerie,785000.0
Chemicals|Design|E-Commerce|Gold|Jewelry|Marketplaces,339078.0
Finance|Incubators,3050000.0
Enterprise Software|Software|Web Development,11500000.0
Environmental Innovation|Farming|Organic,938270.0
Clean Technology|Energy Efficiency|Waste Management,1212770.0
Natural Resources|Renewable Energies,1355780.0
Education|K-12 Education|Mobile|Software|University Students,20000.0
Software,133762.0
Biotechnology,80600000.0
Manufacturing,167988023.0
Software,10000000.0
Semiconductors,4702194.0
Semiconductors,82000000.0
Manufacturing,6386470.0
Clean Technology,15000000.0
Social Media,162364.0
Consumers,806000.0
Employment|Enterprise Software|Networking|Recruiting|Search|Social Recruiting,40875000.0
Chat|File Sharing|Media|Mobile|Social Media,9100000.0
FinTech|Health and Insurance|Healthcare Services|Insurance|Medical,500000.0
E-Commerce,360000.0
Games,17900000.0
Artificial Intelligence|Robotics,38600000.0
Financial Services|Information Technology|Investment Management,115000000.0
Health and Insurance|Health and Wellness|Internet|iPad|Medical|Mobile|Tablets|Wearables,50100000.0
Apps|Internet of Things|Mobile|Mobile Payments|Public Transportation|Sensors|Transportation,315700.0
Analytics|B2B|Direct Sales|Event Management|Events|Meeting Software|Online Scheduling|Sales and Marketing|Sales Automation|Software,6000000.0
E-Commerce|Gift Card|Registrars|Retail|Weddings,6800000.0
Collaboration|SEO|Software,800000.0
Contact Management|Curated Web,17950000.0
Software,900000.0
Finance,163309.0
EdTech|Education,22000000.0
Android|Apps|Facebook Applications|iPhone|Mobile|Search|Social Media|Twitter Applications,650000.0
Curated Web|Infrastructure Builders|Internet|Web Development,27775617.0
Finance Technology|Financial Exchanges|Marketplaces|Mobile,131190000.0
Financial Services|Internet|Wealth Management,60000000.0
Manufacturing,16343750.0
E-Commerce|Online Shopping,500000.0
Advertising|Mobile|Payments|Retail|Sales and Marketing|Social Media,7499000.0
Apps|Internet|Online Dating,168787.7663
Advertising|Mobile,88651133.0
Databases|Music|Search,900000.0
Android|Big Data|Mobile|Sensors,733615.0
Clean Technology,23200000.0
Clean Technology,260000000.0
Location Based Services|Logistics|Mobile,2290420.942
Ad Targeting|Personalization|Semantic Search|Video on Demand,7500000.0
Real Estate,60000000.0
Health and Wellness,6300000.0
E-Commerce|Marketplaces|Social Media,148976.0
Analytics,7000000.0
Clean Technology,3840300.0
Advice|Curated Web|Social Network Media,1000000.0
VoIP,20190000.0
Social Media|Software|Technology|Web Development|Web Tools,69426794.0
Advertising|Marketing Automation|Media|Mobile Advertising|Web Development,27400000.0
Automotive|Electric Vehicles|Public Transportation,290956.0
Real Estate,16795568.97
Collaboration|Development Platforms|Project Management|Task Management,250000.0
Boating Industry|Sports,10000.0
Biotechnology,255002.0
Concerts|Entertainment|Mobile|Music|Software,800000.0
Health and Wellness,50000.0
Mobile,164744.0
Biotechnology,189704.0
Manufacturing,9700000.0
Mobile,7500000.0
Software,650000.0
Apps|Software,7750000.0
EdTech|Education,300000.0
Social Network Media,641736.0
Curated Web,320325.0
Apps|Communities|Peer-to-Peer,625817.0
Curated Web|Human Resources|Marketplaces|Mobile|Recruiting,11300000.0
Career Management|Employment|Facebook Applications|Networking|Social Media,43731330.0
Enterprise Software,4000000.0
Human Resources|Portals|Recruiting,206380.3636
Marketplaces,902241.0243
SaaS,7652824.143
Employment|Human Resources|Recruiting|Search,2814814.0
Event Management,35000.0
Portals|Recruiting|Social Recruiting,10000.0
Curated Web|Human Resources|Services,40000.0
Application Platforms|Career Management,12500.0
Analytics|Human Resources,300000.0
Search,5000000.0
Curated Web,42000000.0
Curated Web|Human Resources|Recruiting|Software,2902275.0
Classifieds|Employment|Recruiting|Search,1342546.0
Human Resources|Media,1000000.0
Alumni,12500.0
Apps|Marketplaces|Recruiting|Social Recruiting,161688.4587
Career Management|Predictive Analytics|Recruiting,1500000.0
Consulting|Recruiting,643300.0
Human Resources|Portals|Services,14500000.0
Career Management|Employment|Human Resources|Marketplaces|Recruiting|Search,300000.0
Software,28762500.0
Employment,10200000.0
Apps|Employment,2000000.0
Crowdsourcing|Recruiting,20000.0
Employment|Human Resources|Portals|Services,1535000.0
Consulting,200000.0
Construction|Real Estate,35000.0
Consulting,795507.0
Curated Web,5550000.0
Computers|Curated Web|Education|Employment|Human Resources|Internet|Productivity Software|Search|Skill Assessment,800000.0
Employment|Services|Social Media,30000.0
Career Management|Consulting|Human Resources|Search,300000.0
Collaboration|Construction|Mobile|SaaS,50000.0
Software,1710000.0
Software,262000.0
Location Based Services|Mobile|Peer-to-Peer|Software,50000.0
Curated Web|Employment|Recruiting|Reviews and Recommendations|Search,704534.0
Enterprise Software|Social Media,1345990.0
Search,52500000.0
Analytics,2015000.0
Internet,3474132.0
Human Resources|Internet|Recruiting,4550000.0
Career Management|Consulting|Employment|Human Resources|Office Space,200000.0
Human Resources|Recruiting|Social Media|Software,55450000.0
Marketplaces|Recruiting|Search,40000.0
Human Resources|Portals|Real Time,224482.0
Curated Web|Human Resources,1337776.0
All Students|Career Management|College Campuses|Colleges|Employment|Human Resources,30000.0
Information Technology|Media|Mobile|Services,1300000.0
Curated Web,1200000.0
Health Care,130000.0
Social Media|Video|Video Processing,120000.0
Software,199999.0
Music,950000.0
Travel,3200000.0
Education,90000000.0
Hospitality,5800000.0
Hospitality,30000000.0
Trading,41250.0
Curated Web,900000.0
Sports,142268.0
Health and Wellness,20000.0
Enterprise Software|Social Network Media,746013.0
E-Commerce|Group Buying|Online Shopping|Retail,5000000.0
Communities|Information Technology|Social Media,270862.0
Social Media,15000.0
E-Commerce,98104.0
Automotive|E-Commerce|Mobile|Technology,494769311.9
Application Platforms|Lifestyle Products|Software,305992.0
E-Commerce|Freelancers|Human Resources|Startups|Technology,81224.0
Internet|Location Based Services|Parking|Software,65000.0
Cloud Computing|Enterprise Software|Web Development|Web Tools,4200000.0
Lifestyle|Limousines|Mobile|Software|Transportation|Travel,75000.0
Beauty|Discounts|E-Commerce|Internet,1428500.0
Hardware + Software|Linux|Mobile|Open Source,12400000.0
Information Technology,300000.0
Education|Internet|Training,51704.0
Electronics|Health Care|Sporting Goods,130000.0
Automotive|Internet|Marketplaces,3200000.0
Manufacturing,35000000.0
Android|Apps|iPhone|Messaging|Mobile,7660498.0
Startups|Travel,80000.0
Curated Web|Gift Card|Kids|Parenting,100000.0
E-Commerce,500000.0
Machine Learning|Mobile|Recruiting,100000.0
Mobile,162778.0
Browser Extensions|Search,100000.0
E-Commerce,575001.0
Maps|Social Media|Social Network Media,300000.0
Software,15000.0
Advertising|App Marketing|Facebook Applications|Mobile|Small and Medium Businesses|Social Media,20323.0
Fashion,20071510.0
Games|Television|Video,45000000.0
Software,50000.0
Advertising|Social Media|Social Network Media|Web Tools,700000.0
Business Services|Cloud Computing|E-Commerce|Graphic Design|Printing,3000000.0
Artists Globally|Event Management|Gamification|Mobile|Music|Music Venues,325000.0
Finance|Health and Wellness|Insurance|Technology|Web Development,500000.0
Professional Services|Recruiting|Services,1000000.0
Hardware + Software,11000000.0
Curated Web|Games|iPhone|iPod Touch|Web Development,16000.0
Internet of Things|Software,134935.0
Health and Wellness,10800000.0
Software,30000.0
Collaboration|Enterprise Software|Human Resources|Internet|Software,5100000.0
Advertising|Advertising Platforms|Android|Internet|iPhone|Market Research|Photo Sharing|Private Social Networking|Social Network Media|Software|Web Development,66023.0
Media|Social Media,500000.0
Events|Local Advertising|Mobile|Social Media,150000.0
Software,5200000.0
Messaging,6400000.0
Messaging,1200000.0
Advertising Platforms|Artificial Intelligence|Big Data|Big Data Analytics|Content|Interest Graph|Internet|Machine Learning|Natural Language Processing|News,1210000.0
Cloud Data Services|Optimization|Professional Services|SaaS,30000.0
Social Media,9500.0
File Sharing|Mobile,50000.0
Clean Technology,190000000.0
Consumer Electronics|Consumer Goods|Gadget|Hardware,50000.0
E-Commerce,33335531.0
Enterprise Software,18700000.0
Enterprise Software,600000.0
Biotechnology,103000000.0
Software,125000.0
Travel & Tourism,25000.0
Biotechnology,3906450.0
Curated Web|Travel|Virtual Worlds,600000.0
Digital Media|Social Games|Social Media|Social Television|Sports,1600000.0
Apps|Kids|Video,500000.0
News,20000000.0
Education|Technology|Video Games,799686.0
Services|Software|Young Adults,1050.0
iPhone,5000000.0
Health Care,10100000.0
Organic,1000000.0
Apps,2400000.0
Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,130999998.0
E-Commerce,137614.0
Games,15000000.0
Entertainment|Events|Lifestyle|Mobile|Reviews and Recommendations|Sales and Marketing,40000.0
Consumer Electronics|Health and Wellness|Therapeutics,3000000.0
Games|Mobile Games,11000000.0
Automotive|Social Commerce|Social Media|Social Network Media,1000000.0
Audio|Automotive|Cars|Entertainment|Games|Mobile,1000000.0
Mobile,18000000.0
Sports,32472.0
Games|Mobile Games|Startups|Video Games,25000.0
Audio|EdTech|Education|Games|Music|SaaS,7000000.0
E-Commerce,43400000.0
Apps|Employment|Mobile Search|Portals,200000.0
Big Data|Gas|Natural Resources|Oil,3000000.0
Software,100002.0
Apps|Cloud Computing|Enterprise Software|PaaS|SaaS|Software|Web Development,420000.0
Mobile,16000000.0
Fashion,5000.0
Technology,2503124.0
Social Media,10000000.0
Finance|FinTech|Social Media,15000.0
Communications Infrastructure|Information Technology|Mobile,2285554.0
Energy Efficiency,17000.0
Curated Web,9940.0
Legal,40000.0
Analytics|Law Enforcement|Legal|SaaS|Technology,7800000.0
Mobile|Mobile Payments,14341792.0
Software,3142406.0
Curated Web|Databases|Internet|Search,10500000.0
EdTech|Education,1000000.0
Publishing,2200000.0
Apps|Social Business|Software,8000000.0
Apps|Entertainment|Games,195780.0
Hospitality,73000000.0
Analytics|Big Data Analytics|Data Visualization|Information Technology,500000.0
Curated Web|Parenting,6000000.0
Consumer Goods|Fitness|Organic,273001.0
Games,2500000.0
Curated Web,802377.0
Service Providers|Startups,89881830.0
Mobile|Social Network Media,15300000.0
Consumer Electronics|E-Commerce,20000.0
E-Commerce,110000.0
Entertainment|Games|Music|Video,829990.0
Content|Document Management|File Sharing|Software,500000.0
Concerts|iPhone|Music|Music Services,11300000.0
Digital Entertainment|Digital Media|TV Production,5900000.0
Beauty|Cosmetics|E-Commerce|Retail,62635285.58
Entrepreneur,225097.0
Enterprise Software,9670000.0
Finance|Services|Startups,1000000.0
Advertising|Android|iPhone|Mobile,39674923.0
Collaborative Consumption|Communities|Social Commerce,300000.0
E-Commerce,10000000.0
E-Commerce,211000000.0
Software,36713881.0
Charity|Humanitarian|Social Media|Social Network Media,3500000.0
E-Commerce,5000000.0
Design|Entertainment|Games|Startups,20265.0
Mobile,3025000.0
Photography,2700000.0
Enterprise Software,7400000.0
Advertising|Internet Marketing|Small and Medium Businesses,2500000.0
Educational Games,257320.0
All Students|Apps|Automotive|Collaborative Consumption|File Sharing|Public Transportation|Startups,82695.0
Mobile,500000.0
All Students|Communities|Education,110000.0
Curated Web,1149999.0
E-Commerce,140000.0
Big Data Analytics|Business Analytics,22000000.0
Advertising|Internet|Market Research,22000000.0
Software,1800000.0
Education,13000000.0
Software,581961.0
Software,1700000.0
Advertising|Mobile,121500000.0
Apps|Augmented Reality|Mobile|Music|Nightlife|Software|Startups,100000.0
Curated Web|Film,50000.0
Analytics|Content|Enterprise Software|Finance|FinTech|Media|Optimization|Sales and Marketing|SEO,2250000.0
